ID,Rating
270,4.0
271,4.5
272,3.5
273,4.0
274,4.0
275,4.0
276,4.0
277,4.5
278,3.5
279,2.5
280,4.5
281,4.5
282,4.0
283,4.0
284,4.5
285,4.5
286,4.0
287,4.5
288,3.0
289,4.5
290,4.0
291,4.0
292,4.0
293,4.0
294,4.0
295,3.0
296,4.5
297,4.5
298,4.5
299,4.0
300,4.5
301,3.5
302,4.5
303,3.5
304,4.0
305,4.0
306,4.0
307,4.0
308,4.5
309,3.5
310,3.0
311,4.0
312,4.0
313,3.0
314,4.0
315,3.5
316,4.0
317,3.5
318,4.5
319,2.5
320,4.5
321,4.0
322,4.0
323,4.0
324,4.5
325,4.0
326,4.5
327,4.0
328,4.0
329,4.0
330,3.5
331,4.5
332,4.0
333,4.5
334,4.5
335,4.5
336,4.0
337,4.5
338,4.5
339,4.0
340,4.5
341,4.0
342,4.5
343,4.5
344,4.5
345,4.0
346,2.5
347,4.5
348,4.5
349,2.5
350,4.5
351,4.0
352,4.0
353,4.5
354,4.0
355,4.5
356,4.5
357,4.0
358,4.0
359,4.0
360,4.5
361,3.5
362,4.5
363,4.0
364,2.5
365,4.0
366,4.5
367,4.0
368,4.0
369,3.5
370,4.5
371,4.0
372,3.0
373,4.0
374,4.0
375,4.5
376,4.0
377,4.5
378,4.0
379,3.5
380,4.5
381,4.0
382,4.0
383,3.0
384,4.5
385,4.5
386,3.5
387,3.0
388,4.0
389,2.5
390,4.0
391,4.0
392,4.0
393,4.0
394,3.5
395,4.5
396,4.0
397,4.0
398,3.5
399,4.0
400,3.5
401,3.5
402,4.0
403,2.5
404,4.5
405,4.0
406,2.0
407,4.5
408,4.5
409,4.0
410,3.5
411,3.5
412,4.0
413,3.5
414,4.5
415,3.5
416,4.5
417,4.0
418,2.5
419,4.5
420,4.5
421,5.0
422,4.0
423,4.5
424,4.5
425,4.5
426,4.5
427,4.5
428,4.0
429,3.5
430,4.0
431,4.5
432,4.0
433,4.0
434,5.0
435,4.0
436,4.5
437,2.5
438,3.5
439,4.5
440,4.0
441,4.5
442,4.0
443,4.0
444,4.0
445,4.5
446,4.5
447,4.0
448,4.0
449,4.0
450,4.5
451,4.0
452,4.0
453,4.0
454,2.5
455,4.5
456,4.0
457,4.0
458,3.5
459,4.5
460,4.5
461,4.0
462,4.5
463,4.5
464,4.5
465,4.0
466,4.0
467,3.5
468,3.0
469,4.0
470,4.5
471,4.0
472,4.0
473,4.0
474,4.0
475,4.5
476,3.5
477,4.0
478,3.5
479,4.0
480,4.5
481,4.0
482,4.0
483,4.0
484,4.5
485,2.5
486,4.0
487,4.0
488,4.5
489,3.5
490,3.5
491,4.5
492,3.5
493,4.5
494,3.0
495,4.5
496,4.5
497,4.5
498,4.0
499,4.5
500,3.5
501,4.0
502,3.5
503,4.5
504,4.0
505,3.5
506,4.5
507,4.0
508,3.5
509,3.5
510,3.5
511,4.0
512,4.5
513,4.0
514,3.0
515,4.0
516,3.5
517,4.5
518,4.0
519,4.5
520,4.5
521,3.0
522,3.5
523,4.5
524,4.5
525,3.5
526,2.5
527,4.0
528,3.5
529,4.0
530,4.0
531,4.5
532,3.5
533,4.0
534,4.0
535,4.0
536,4.0
537,4.0
538,3.5
539,4.5
540,4.0
541,4.5
542,4.0
543,3.5
544,4.0
545,4.0
546,4.5
547,4.5
548,3.5
549,4.5
550,4.0
551,4.0
552,3.0
553,4.0
554,4.0
555,4.5
556,4.0
557,3.5
558,4.0
559,4.0
560,4.0
561,4.5
562,3.5
563,3.5
564,4.5
565,4.0
566,4.5
567,4.0
568,3.0
569,2.0
570,4.0
571,4.0
572,4.5
573,4.0
574,4.0
575,4.5
576,4.0
577,4.5
578,4.0
579,4.0
580,3.5
581,4.5
582,4.0
583,2.5
584,3.0
585,4.0
586,4.5
587,4.5
588,4.5
589,3.5
590,4.5
591,3.0
592,2.5
593,4.0
594,4.5
595,4.0
596,2.0
597,4.0
598,4.5
599,4.0
600,2.5
601,3.5
602,3.0
603,3.5
604,4.5
605,4.0
606,4.5
607,3.0
608,3.5
609,4.0
610,4.0
611,4.0
612,4.0
613,4.0
614,4.0
615,4.5
616,4.5
617,4.5
618,4.0
619,4.5
620,3.5
621,4.0
622,4.0
623,3.5
624,4.5
625,4.5
626,4.5
627,4.0
628,4.0
629,4.0
630,3.5
631,3.5
632,4.0
633,4.0
634,4.5
635,5.0
636,4.0
637,4.5
638,4.5
639,5.0
640,4.0
641,4.5
642,4.0
643,4.5
644,4.5
645,4.5
646,3.0
647,3.5
648,3.5
649,4.5
650,4.5
651,4.0
652,2.5
653,4.0
654,4.5
655,3.5
656,4.0
657,3.0
658,4.0
659,4.0
660,4.5
661,4.0
662,4.5
663,3.5
664,4.5
665,3.5
666,4.0
667,4.0
668,2.0
669,4.0
670,4.0
671,4.0
672,3.0
673,2.5
674,4.0
675,4.0
676,4.0
677,4.5
678,4.5
679,1.5
680,2.5
681,4.0
682,4.5
683,4.5
684,4.5
685,3.5
686,4.5
687,3.0
688,4.5
689,4.0
690,4.0
691,3.0
692,3.5
693,4.0
694,4.0
695,3.5
696,4.5
697,4.0
698,4.0
699,4.0
700,3.5
701,3.5
702,4.0
703,3.5
704,4.0
705,4.0
706,3.5
707,4.0
708,4.0
709,3.5
710,4.5
711,4.0
712,4.5
713,4.0
714,4.5
715,3.5
716,4.0
717,4.5
718,4.0
719,4.0
720,4.0
721,1.5
722,4.5
723,4.0
724,3.5
725,4.5
726,4.0
727,4.0
728,4.0
729,3.5
730,3.5
731,4.0
732,4.5
733,4.0
734,3.0
735,3.0
736,4.5
737,3.5
738,4.5
739,4.0
740,4.0
741,4.0
742,4.5
743,4.0
744,3.0
745,4.0
746,2.5
747,4.0
748,3.0
749,4.0
750,4.0
751,4.5
752,4.5
753,4.5
754,4.0
755,3.0
756,4.0
757,4.5
758,4.5
759,4.0
760,5.0
761,4.5
762,4.0
763,3.0
764,3.0
765,4.0
766,4.0
767,3.5
768,4.5
769,4.0
770,3.5
771,4.5
772,4.0
773,4.0
774,4.0
775,4.5
776,3.5
777,4.0
778,4.0
779,5.0
780,4.0
781,4.0
782,3.5
783,4.5
784,1.5
785,4.0
786,4.0
787,4.5
788,4.0
789,4.5
790,4.5
791,3.0
792,4.5
793,4.0
794,4.5
795,3.0
796,3.5
797,4.0
798,4.0
799,5.0
800,4.5
801,3.0
802,4.0
803,4.5
804,4.5
805,4.5
806,4.0
807,4.0
808,4.5
809,4.5
810,4.5
811,4.5
812,4.0
813,4.5
814,4.5
815,4.0
816,4.5
817,5.0
818,4.0
819,4.5
820,4.0
821,4.5
822,1.5
823,4.5
824,3.0
825,4.0
826,2.0
827,4.0
828,4.0
829,4.5
830,2.5
831,4.5
832,4.0
833,4.5
834,4.5
835,3.5
836,4.5
837,3.5
838,4.5
839,4.0
840,3.5
841,4.0
842,4.5
843,4.5
844,4.0
845,4.0
846,4.0
847,4.0
848,4.0
849,2.0
850,4.0
851,4.5
852,4.5
853,3.0
854,4.5
855,4.5
856,5.0
857,3.5
858,4.5
859,4.0
860,4.5
861,3.0
862,4.5
863,4.5
864,4.5
865,3.0
866,4.0
867,4.5
868,4.5
869,4.5
870,4.5
871,4.0
872,4.5
873,4.0
874,4.5
875,4.0
876,2.0
877,4.0
878,4.5
879,4.0
880,5.0
881,4.0
882,4.0
883,4.0
884,3.5
885,4.0
886,4.0
887,4.5
888,4.5
889,4.5
890,4.0
891,4.5
892,4.5
893,4.0
894,4.0
895,4.5
896,5.0
897,4.0
898,3.5
899,4.0
900,3.5
901,3.0
902,4.0
903,4.5
904,3.5
905,4.0
906,3.0
907,3.5
908,3.5
909,3.5
910,4.0
911,4.0
912,4.5
913,4.0
914,3.5
915,3.5
916,4.0
917,4.0
918,4.0
919,4.5
920,4.0
921,3.5
922,3.5
923,4.0
924,4.0
925,4.0
926,4.0
927,3.5
928,5.0
929,3.5
930,3.5
931,4.0
932,3.5
933,4.0
934,4.0
935,4.5
936,3.5
937,4.0
938,4.5
939,4.0
940,4.0
941,4.5
942,3.5
943,4.5
944,3.5
945,4.0
946,4.0
947,5.0
948,4.5
949,4.5
950,3.0
951,4.5
952,4.0
953,4.0
954,3.5
955,4.5
956,3.5
957,4.0
958,5.0
959,3.5
960,3.5
961,3.5
962,2.5
963,4.5
964,4.0
965,4.0
966,5.0
967,3.5
968,4.5
969,4.0
970,4.0
971,4.0
972,4.0
973,4.0
974,4.0
975,4.0
976,5.0
977,4.0
978,3.5
979,4.5
980,4.5
981,4.0
982,3.5
983,3.5
984,3.5
985,4.0
986,4.0
987,4.0
988,4.0
989,4.5
990,4.0
991,4.0
992,4.0
993,4.5
994,4.0
995,4.0
996,4.0
997,4.0
998,4.0
999,3.5
1000,3.5
1001,5.0
1002,4.5
1003,4.0
1004,4.5
1005,4.5
1006,2.5
1007,4.0
1008,4.0
1009,4.5
1010,3.5
1011,4.5
1012,4.5
1013,4.5
1014,3.0
1015,3.5
1016,4.0
1017,4.0
1018,4.0
1019,3.5
1020,4.5
1021,2.5
1022,3.0
1023,4.5
1024,4.0
1025,3.5
1026,3.0
1027,4.5
1028,4.5
1029,4.5
1030,4.0
1031,4.0
1032,4.0
1033,4.0
1034,3.0
1035,3.0
1036,4.5
1037,3.0
1038,4.0
1039,4.5
1040,4.0
1041,3.5
1042,4.5
1043,3.0
1044,4.5
1045,3.0
1046,4.0
1047,4.0
1048,3.5
1049,4.0
1050,3.5
1051,3.5
1052,4.0
1053,4.0
1054,4.5
1055,4.5
1056,3.0
1057,4.5
1058,3.5
1059,4.0
1060,4.5
1061,4.5
1062,4.5
1063,2.5
1064,4.0
1065,3.0
1066,4.5
1067,4.5
1068,4.5
1069,4.0
1070,4.0
1071,4.0
1072,4.5
1073,4.5
1074,4.0
1075,4.5
1076,4.0
1077,3.5
1078,4.0
1079,4.5
1080,4.0
1081,4.5
1082,3.5
1083,4.0
1084,3.5
1085,4.0
1086,3.0
1087,5.0
1088,4.5
1089,4.5
1090,3.0
1091,4.5
1092,4.0
1093,4.0
1094,4.5
1095,3.5
1096,4.0
1097,4.0
1098,4.0
1099,4.0
1100,4.0
1101,3.5
1102,4.0
1103,4.0
1104,2.5
1105,4.0
1106,4.5
1107,3.5
1108,3.5
1109,3.5
1110,3.5
1111,4.5
1112,3.0
1113,4.0
1114,4.5
1115,2.0
1116,4.0
1117,4.5
1118,4.5
1119,4.5
1120,4.5
1121,4.0
1122,4.5
1123,4.5
1124,4.5
1125,1.5
1126,4.5
1127,4.5
1128,4.5
1129,4.0
1130,4.5
1131,4.5
1132,4.0
1133,4.0
1134,3.0
1135,4.0
1136,4.5
1137,5.0
1138,4.5
1139,4.5
1140,1.0
1141,3.5
1142,4.0
1143,4.5
1144,4.0
1145,4.5
1146,4.5
1147,4.0
1148,2.0
1149,4.5
1150,4.0
1151,4.0
1152,4.0
1153,3.5
1154,4.5
1155,4.0
1156,3.5
1157,4.0
1158,3.5
1159,4.5
1160,4.5
1161,4.0
1162,3.5
1163,4.5
1164,4.0
1165,4.0
1166,3.5
1167,4.0
1168,3.0
1169,2.5
1170,4.0
1171,4.0
1172,4.5
1173,4.5
1174,3.0
1175,4.0
1176,3.5
1177,3.0
1178,4.0
1179,4.0
1180,4.0
1181,4.0
1182,2.5
1183,3.5
1184,4.0
1185,4.5
1186,4.5
1187,4.0
1188,3.5
1189,4.0
1190,4.5
1191,4.5
1192,4.5
1193,4.5
1194,4.0
1195,4.0
1196,4.5
1197,4.5
1198,4.5
1199,4.0
1200,4.5
1201,4.0
1202,4.0
1203,3.5
1204,4.0
1205,4.0
1206,5.0
1207,4.5
1208,4.0
1209,4.0
1210,4.0
1211,4.5
1212,4.0
1213,4.0
1214,3.0
1215,3.0
1216,2.5
1217,4.0
1218,4.0
1219,4.0
1220,4.0
1221,4.0
1222,4.0
1223,4.5
1224,4.0
1225,4.0
1226,4.0
1227,4.5
1228,4.5
1229,4.0
1230,4.5
1231,3.5
1232,4.5
1233,4.5
1234,4.5
1235,4.0
1236,4.0
1237,4.0
1238,4.0
1239,4.5
1240,4.5
1241,3.5
1242,4.5
1243,4.0
1244,3.5
1245,4.5
1246,3.0
1247,4.5
1248,4.0
1249,4.0
1250,4.0
1251,4.0
1252,4.0
1253,4.5
1254,4.0
1255,1.5
1256,3.5
1257,4.0
1258,4.0
1259,4.5
1260,4.5
1261,3.0
1262,4.0
1263,4.5
1264,4.5
1265,4.0
1266,1.0
1267,4.0
1268,3.5
1269,3.5
1270,4.0
1271,3.0
1272,4.5
1273,4.0
1274,4.0
1275,4.5
1276,4.0
1277,4.0
1278,3.5
1279,4.0
1280,3.5
1281,4.0
1282,4.0
1283,4.5
1284,4.0
1285,4.0
1286,3.5
1287,4.0
1288,4.5
1289,4.0
1290,2.5
1291,4.5
1292,4.0
1293,4.0
1294,3.0
1295,3.5
1296,4.0
1297,4.0
1298,3.0
1299,3.5
1300,4.5
1301,4.0
1302,4.0
1303,4.0
1304,4.0
1305,4.0
1306,4.0
1307,4.5
1308,4.0
1309,4.0
1310,4.5
1311,4.0
1312,4.5
1313,2.0
1314,4.5
1315,4.0
1316,3.5
1317,4.5
1318,4.5
1319,3.0
1320,3.5
1321,3.5
1322,4.0
1323,4.5
1324,4.5
1325,4.0
1326,4.0
1327,4.5
1328,3.5
1329,4.0
1330,4.5
1331,4.5
1332,4.5
1333,4.0
1334,3.5
1335,4.0
1336,4.0
1337,4.0
1338,4.5
1339,4.0
1340,5.0
1341,4.0
1342,4.0
1343,3.5
1344,3.5
1345,4.0
1346,4.5
1347,3.0
1348,4.5
1349,4.0
1350,4.5
1351,4.5
1352,4.0
1353,4.0
1354,3.0
1355,4.5
1356,4.5
1357,3.5
1358,4.0
1359,4.0
1360,4.0
1361,4.0
1362,3.0
1363,4.0
1364,4.0
1365,3.0
1366,4.0
1367,3.0
1368,4.5
1369,4.0
1370,3.5
1371,4.5
1372,4.0
1373,4.5
1374,4.0
1375,4.0
1376,4.5
1377,4.5
1378,4.5
1379,3.5
1380,4.0
1381,4.5
1382,4.0
1383,3.0
1384,4.5
1385,5.0
1386,3.5
1387,5.0
1388,4.5
1389,4.0
1390,3.0
1391,3.0
1392,3.5
1393,4.5
1394,4.0
1395,4.0
1396,4.5
1397,4.5
1398,4.5
1399,4.0
1400,4.0
1401,4.0
1402,4.5
1403,4.0
1404,3.5
1405,4.5
1406,3.5
1407,4.0
1408,3.0
1409,3.5
1410,4.0
1411,4.0
1412,4.0
1413,4.0
1414,4.0
1415,4.0
1416,4.5
1417,4.5
1418,4.0
1419,4.0
1420,4.0
1421,3.5
1422,4.5
1423,4.5
1424,4.5
1425,4.0
1426,4.5
1427,4.0
1428,4.0
1429,4.0
1430,4.0
1431,4.5
1432,4.0
1433,4.5
1434,4.0
1435,4.0
1436,5.0
1437,4.0
1438,4.5
1439,4.5
1440,4.5
1441,4.0
1442,5.0
1443,2.5
1444,3.0
1445,4.5
1446,4.5
1447,4.5
1448,3.0
1449,4.5
1450,2.5
1451,4.5
1452,3.5
1453,3.5
1454,3.0
1455,4.5
1456,4.5
1457,4.0
1458,4.0
1459,4.5
1460,4.5
1461,3.5
1462,4.5
1463,4.0
1464,4.0
1465,4.0
1466,4.0
1467,4.0
1468,4.0
1469,4.0
1470,3.0
1471,4.0
1472,3.0
1473,3.0
1474,4.5
1475,4.5
1476,4.0
1477,3.5
1478,4.0
1479,3.5
1480,3.5
1481,4.0
1482,3.0
1483,3.5
1484,4.0
1485,4.0
1486,4.5
1487,3.5
1488,4.0
1489,3.5
1490,4.0
1491,4.0
1492,4.5
1493,3.5
1494,4.0
1495,2.5
1496,4.0
1497,3.5
1498,4.0
1499,4.5
